price,date,SMA_7,SMA_30,return
66962.21994496793,2024-10-16 00:00:00,,,
67647.54414766871,2024-10-17 00:00:00,,,0.010234490482304848
67328.10527002988,2024-10-18 00:00:00,,,-0.004722106052239328
68465.61920668735,2024-10-19 00:00:00,,,0.016895083146856615
68388.87128965274,2024-10-20 00:00:00,,,-0.0011209701734079536
68962.82918045693,2024-10-21 00:00:00,,,0.008392562707655538
67394.85775735618,2024-10-22 00:00:00,67878.57811383139,,-0.022736471831771854
67351.04793512498,2024-10-23 00:00:00,67934.1249695681,,-0.0006500469574240997
66683.96806542306,2024-10-24 00:00:00,67796.47124353301,,-0.009904521015685952
68214.05205157402,2024-10-25 00:00:00,67923.0350694679,,0.02294530500419234
66585.66535501445,2024-10-26 00:00:00,67654.47023351463,,-0.023871719207186337
67018.1650170265,2024-10-27 00:00:00,67458.65505171088,,0.006495386953124127
67938.55412885673,2024-10-28 00:00:00,67312.33004433943,,0.013733427520678854
69845.304531169,2024-10-29 00:00:00,67662.39386916983,,0.02806580779885004
72781.11308158132,2024-10-30 00:00:00,68438.11746152073,,0.04203301238528079
72342.62171127986,2024-10-31 00:00:00,69246.49655378598,,-0.00602479615569973
70264.99735573279,2024-11-01 00:00:00,69539.48874009438,,-0.028719229499849952
69507.92256395647,2024-11-02 00:00:00,69956.95405565752,,-0.010774565150034165
69299.16036699413,2024-11-03 00:00:00,70282.81053422434,,-0.003003430245958727
68803.50626277467,2024-11-04 00:00:00,70406.37512478404,,-0.00715238253385142
67793.29782704762,2024-11-05 00:00:00,70113.23130990955,,-0.014682513880453385
69335.42553133758,2024-11-06 00:00:00,69620.9902313033,,0.02274749501380202
75620.88606963192,2024-11-07 00:00:00,70089.31371106788,,0.09065294530360246
75987.24178320667,2024-11-08 00:00:00,70906.777200707,,0.004844636615834119
76550.0213845611,2024-11-09 00:00:00,71912.79131793624,,0.007406238049277425
76630.22631415377,2024-11-10 00:00:00,72960.08645324476,,0.0010477453584205598
80466.71654833542,2024-11-11 00:00:00,74626.259351182,,0.05006497329726711
88637.42000322911,2024-11-12 00:00:00,77603.99109063651,,0.10154140501042619
88264.59974582895,2024-11-13 00:00:00,80308.15883556384,,-0.004206127134415483
90488.10007497849,2024-11-14 00:00:00,82432.04655061336,72052.00201685462,0.025191303597959402
87407.51273710128,2024-11-15 00:00:00,84063.51382974116,72733.5117765924,-0.03404411558342624
90947.97509443703,2024-11-16 00:00:00,86120.36435972343,73510.19280815132,0.04050524087082219
90606.45489380708,2024-11-17 00:00:00,88116.96844253106,74286.13779561057,-0.003755116046017859
89841.47194135105,2024-11-18 00:00:00,89456.21921296185,74998.66622009937,-0.008442918921754639
90534.62459650292,2024-11-19 00:00:00,89727.2484405724,75736.85799699438,0.007715286049680525
92251.65240738312,2024-11-20 00:00:00,90296.82739222299,76513.15210455858,0.01896542696822001
94217.02229634205,2024-11-21 00:00:00,90829.53056670351,77407.22425585812,0.021304441033531463
98509.11859102432,2024-11-22 00:00:00,92415.47426012109,78445.82661105476,0.04555542289568737
98927.49494553401,2024-11-23 00:00:00,93555.40566742067,79520.61084039179,0.0042470825086420305
97679.46381643033,2024-11-24 00:00:00,94565.8355135097,80502.79123255367,-0.012615614393054253
98015.9355289458,2024-11-25 00:00:00,95733.61602602321,81550.46690501804,0.0034446515098383035
93004.70093103287,2024-11-26 00:00:00,96086.4840738132,82416.68476881826,-0.05112673333034734
91931.83077291827,2024-11-27 00:00:00,96040.79526888966,83216.46065695364,-0.011535655159089053
